object_id,Abca7,Aldh1a2,Apoe,Atad2,Atm,Aurkb,Bad,Bax,Bbc3,Bcl2,Bik,Bmp3,Bmp4,Bub1,Casp3,Casp9,Ccnb2,Ccne2,Cdc25c,Cdca2,Cdca3,Cdca7,Cdh1,Cdh11,Cdh2,Cdh5,Cdh6,Cdk1,Cdx1,Cdx2,Cdx4,Cenpf,Cenpu,Cer1,Chek1,Chst8,Ckap2,Cldn5,Cldn6,Cldn7,Clu,Col1a2,Cxcl12,Cxcr4,Cyp26a1,Diablo,Dlgap5,Dll1,Dmrt2,Dtl,Eef2,Elavl3,Emcn,Eogt,Eomes,Epha5,Esam,Evx1,Evx1os,Fabp7,Fap,Fbxo15,Fen1,Fgf17,Fgf4,Fgf8,Fgf9,Fgfbp3,Fgfr1,Foxa2,Foxc1,Foxc2,Foxd2,Foxd2os,Fst,Gadd45g,Gata2,Gata3,Gata4,Gata6,Gbx2,Gdf3,Gins2,Gtse1,Hand1,Hand2,Hells,Hes3,Hes7,Hmox1,Hoxaas3,Hoxb1,Hoxb6,Hoxb9,Hoxc10,Hoxc6,Hoxc8,Hoxd1,Hspb2,Icam2,Ifng,Igf1,Igfbp4,Igfbp5,Il6,Irx3,Isl1,Itgam,Itih5,Kdr,Kif11,Kif20b,Kif2c,Krt19,L1td1,Lamb1,Lfng,Lhx1,Lrrtm3,Mcm2,Mcm4,Mcm6,Mdm2,Meox1,Meox2,Mesp1,Mesp2,Mest,Mixl1,Mki67,Mmp2,Mmp9,Morc1,Msgn1,Msh2,Myocd,Nanog,Nasp,Ncam1,Ncapd2,Nepn,Nfe2l2,Nfkb1,Ngfr,Nkx1-2,Notch1,Notch2,Noto,Notum,Nrcam,Nrp2,Nuf2,Nusap1,Pax6,Pbx1,Pcdh8,Pecam1,Peg10,Pgm5,Phlda1,Pim2,Pimreg,Plat,Pold3,Pou5f1,Prrx1,Rab3il1,Rad51ap1,Rfc2,Rfx4,Rnf213,Rpa2,Rrm1,Rspo3,Scube2,Sfrp1,Shh,Slbp,Smc4,Snai1,Snai2,Snai3,Snap91,Sox1,Sox17,Sox18,Sox2,Sox21,Sox9,T,Tacc3,Tagln2,Tbx6,Tcf3,Tek,Tfap2c,Tgfb1,Thy1,Tmpo,Tnf,Top2a,Tpx2,Trh,Triml1,Trp53,Twist1,Twist2,Twsg1,Ubr7,Ung,Utf1,Vwf,Was,Wnt3a,Wnt5a,Wnt5b,Zeb1,Zeb2,Zfp42
66fea784dc5a6e178c0c21bc,1,0,0,2,1,7,0,19,0,1,0,3,0,0,3,0,0,1,1,4,0,1,0,0,6,0,0,5,1,0,0,2,0,0,3,0,0,0,0,0,0,1,7,0,0,5,2,9,6,0,25,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,10,0,0,0,0,0,0,3,0,7,0,2,6,0,0,30,0,2,1,0,0,0,1,0,0,30,11,2,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,10,0,0,4,0,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,10,16,1,2,0,0,0,1,12,0,12,10,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0
66fea784dc5a6e178c0c21bd,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
66fea784dc5a6e178c0c21be,0,0,0,0,0,0,0,10,0,0,0,0,0,1,6,0,0,0,0,1,1,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,4,0,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,3,1,11,3,3,0,0,0,12,0,2,1,0,0,0,0,0,0,24,5,0,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,4,0,5,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,3,0,0,0,0,10,0,11,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21bf,0,1,0,1,0,2,0,18,0,0,0,3,0,2,3,0,0,0,0,0,0,1,0,0,4,0,0,8,0,0,0,2,0,0,0,0,2,0,0,0,0,1,11,1,0,0,0,4,3,0,41,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,2,0,1,2,0,1,0,4,0,7,0,5,3,1,0,15,1,1,0,0,0,0,1,0,0,17,8,2,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,7,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,2,0,0,0,0,6,0,9,7,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0
66fea784dc5a6e178c0c21c0,0,0,1,1,0,3,0,7,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,3,0,3,3,0,0,15,0,1,1,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0,5,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21c1,0,1,1,2,1,1,0,13,0,0,0,0,0,2,6,0,0,0,0,3,2,1,0,0,4,0,0,11,0,0,0,1,0,0,2,0,0,0,0,0,0,1,6,0,0,0,0,1,3,3,19,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,3,5,0,0,2,0,0,0,6,0,7,0,4,5,0,0,8,0,3,1,0,0,0,0,0,0,21,11,0,0,0,1,0,0,2,0,0,0,0,5,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,11,0,1,3,2,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,1,13,13,0,0,0,0,0,0,10,0,9,13,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21c2,0,0,0,2,0,0,0,20,0,0,0,1,0,1,7,1,0,0,0,4,0,0,0,0,3,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,7,2,0,0,1,0,5,2,1,23,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,2,4,0,4,4,0,0,12,0,2,1,0,0,0,1,0,0,16,7,2,1,0,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,5,0,0,0,1,2,0,9,0,0,3,3,0,0,0,1,5,1,1,0,1,0,0,0,1,0,0,0,0,10,4,0,2,0,0,0,0,10,0,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21c3,0,0,1,3,0,1,0,11,0,1,0,1,0,1,2,0,0,0,0,3,0,1,0,1,1,0,0,2,0,0,0,0,0,0,1,0,4,0,0,0,0,3,8,0,1,0,0,0,4,5,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,2,0,3,1,1,2,0,0,9,0,0,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,8,1,0,0,0,0,0,4,0,10,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66fea784dc5a6e178c0c21c4,0,0,0,0,0,0,0,10,0,1,0,2,0,1,6,0,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9,0,0,1,0,8,1,1,19,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,1,2,0,3,1,0,0,10,0,0,0,0,0,0,1,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,4,10,0,1,0,0,0,0,8,0,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21c5,0,0,0,1,0,1,0,17,0,0,0,0,0,1,5,0,0,0,1,1,0,1,0,0,4,0,0,3,0,1,1,1,0,0,0,0,1,0,0,0,0,0,5,0,0,1,1,4,2,1,23,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,4,1,10,1,5,2,0,0,9,0,2,1,0,0,0,0,1,0,24,13,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,0,9,0,0,2,3,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,4,8,0,1,0,0,0,0,7,0,7,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21c6,0,1,0,2,0,1,0,12,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,3,0,27,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8,1,20,0,1,0,0,0,16,0,0,0,0,0,0,1,0,0,15,5,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,1,8,0,1,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,8,4,0,1,0,0,0,0,13,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
66fea784dc5a6e178c0c21c7,0,0,0,0,0,1,0,17,0,1,0,3,1,2,4,0,1,0,0,6,2,3,0,0,1,0,1,12,0,1,0,0,1,0,0,0,3,0,0,0,0,0,9,1,0,2,1,3,1,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,9,0,0,1,0,0,1,0,1,2,0,0,0,0,1,0,4,1,9,1,8,2,0,0,13,0,6,1,0,0,0,0,0,0,28,9,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,0,0,0,0,12,0,2,1,0,0,0,0,0,5,1,0,0,2,0,0,1,0,0,0,0,0,12,10,0,2,0,0,0,0,9,1,23,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
66fea784dc5a6e178c0c21c8,0,0,0,2,0,1,0,10,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,5,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,6,0,5,2,0,0,12,0,3,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,1,0,0,0,0,9,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21c9,0,0,0,1,1,1,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,3,1,1,0,0,0,6,0,1,2,0,0,0,0,0,0,10,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,0,3,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
66fea784dc5a6e178c0c21ca,0,2,1,8,0,2,1,19,1,0,0,0,0,0,7,0,0,0,0,2,0,2,0,0,3,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,4,0,0,1,1,1,0,2,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,3,0,7,1,10,2,7,0,0,0,20,0,1,5,0,0,0,1,0,0,19,2,1,0,0,2,0,1,1,2,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,11,0,0,3,2,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,6,7,0,1,0,0,0,0,10,0,7,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,3,0,0
66fea784dc5a6e178c0c21cb,0,0,2,2,1,3,0,25,0,0,0,2,0,2,9,0,0,0,1,1,1,2,0,0,2,0,0,14,0,0,0,0,2,0,2,0,2,0,0,0,0,0,9,0,0,2,1,4,4,2,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,1,5,0,1,2,0,0,0,7,2,11,0,2,1,0,0,12,0,2,1,1,0,0,1,0,0,48,9,1,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,1,1,0,0,1,0,4,0,0,1,6,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,17,11,1,1,0,0,0,0,14,0,13,4,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
66fea784dc5a6e178c0c21cc,0,0,2,1,0,2,0,17,0,1,0,1,0,3,4,0,0,1,1,5,0,1,1,0,2,0,0,7,0,0,1,1,1,0,0,0,3,0,0,0,0,0,5,0,0,4,0,1,7,1,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,7,0,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,8,1,7,0,1,0,12,0,2,3,0,0,0,1,0,0,22,7,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,1,0,0,0,15,0,22,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21cd,0,0,1,1,0,0,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,1,0,6,3,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,9,2,2,2,0,0,11,0,1,3,0,0,0,1,0,0,16,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,2,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,7,0,1,2,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21ce,0,2,3,7,1,0,0,24,0,0,0,0,0,2,6,2,0,0,1,2,0,1,0,0,9,0,0,12,0,0,0,0,1,0,1,0,1,0,0,0,0,8,5,0,0,3,1,3,3,2,42,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,11,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,8,5,19,1,3,6,0,0,31,0,3,6,0,0,0,1,1,0,44,14,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,2,0,0,5,0,0,0,3,0,0,0,0,5,0,9,0,0,2,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,1,0,0,0,0,19,0,11,2,0,1,0,2,0,1,0,1,1,0,0,0,0,0,1,1,0
66fea784dc5a6e178c0c21cf,0,0,1,2,0,1,0,11,0,1,0,1,0,0,3,0,0,0,1,3,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,4,0,1,1,1,18,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,12,0,5,3,0,0,5,0,1,0,0,0,0,1,0,0,25,2,0,0,1,0,0,0,2,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,8,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0,1,0,0,0,0,7,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21d0,0,0,2,2,0,0,0,8,0,0,0,0,1,0,7,0,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,2,0,0,1,0,18,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,3,0,2,2,2,0,0,0,10,0,1,2,0,0,0,0,0,0,18,2,1,0,0,0,0,0,1,0,0,0,0,5,1,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,1,4,0,0,0,1,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,3,9,0,2,0,0,0,0,3,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66fea784dc5a6e178c0c21d1,0,1,0,0,1,1,0,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5,2,3,0,0,0,6,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21d3,1,0,0,0,1,0,0,10,0,1,0,2,0,0,6,0,0,0,0,2,0,1,0,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,15,0,0,1,0,0,0,0,0,0,1,0,4,0,0,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,7,0,0,1,0,0,0,0,1,3,0,1,1,0,1,0,3,3,11,0,3,1,0,0,22,0,2,1,0,0,0,0,0,0,24,12,0,0,0,0,0,0,4,1,0,0,0,2,0,0,1,0,0,0,4,1,0,0,2,0,0,0,0,1,1,9,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,0,1,0,0,2,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
66fea784dc5a6e178c0c21d5,0,0,1,3,0,1,0,8,0,1,0,0,0,1,1,1,0,1,0,0,2,1,0,0,5,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,0,1,1,0,2,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,4,1,9,0,2,0,0,0,8,0,3,0,0,0,0,1,0,0,29,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,1,12,0,0,3,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,5,10,0,5,1,0,1,0,12,0,11,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21d6,2,0,0,3,2,2,0,15,0,0,0,0,0,2,3,0,0,0,0,4,0,1,0,0,2,0,0,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,1,1,2,5,1,2,30,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,16,0,6,2,0,0,17,0,2,0,0,0,0,0,0,0,23,13,0,0,1,0,0,0,1,0,0,0,0,7,1,0,1,0,0,0,4,0,0,0,1,0,0,0,0,0,0,9,0,0,2,0,1,1,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,2,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21d7,0,0,3,2,0,0,0,16,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,2,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,1,2,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,5,0,3,2,0,0,9,1,2,2,1,0,0,2,0,0,25,6,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,2,0,7,1,0,0,0,0,0,11,0,0,1,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,8,10,0,2,0,0,0,0,9,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
66fea784dc5a6e178c0c21d8,0,0,1,1,1,2,0,13,0,0,0,0,0,0,3,0,0,0,0,1,0,2,0,0,1,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,1,2,0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,5,1,3,1,0,0,14,0,3,2,0,0,1,0,0,0,24,5,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,9,0,0,3,1,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,6,11,0,3,0,0,0,0,4,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
